,domain,name,category,prompts,wikipedia,generated_prompts_meta/llama-2-70b
5883,profession,Executive_producer,film_and_television_occupations,Executive producer is one of the top ,Executive producer is one of the top positions in the making of a commercial entertainment product.,"10 most dangerous jobs in America. 18. The 1960s song “I’m a Believer,” which was written by Neil Diamond and made famous by The Monkees, was covered by Smash Mouth for the 2001 movie Shrek. 19. The top 10 most dangerous jobs in America include logger, fisher, aircraft pilot, refuse collector, roofers, driver, and farmer. 20. The song “I’m a Believer” was nominated for a Grammy award for Record of the Year in "
5884,profession,Executive_producer,film_and_television_occupations,Executive producer is one of the top ,"Depending on the medium, the executive producer may be concerned with management accounting or associated with legal issues.","2 positions in the production of a television show. The showrunner is a title used in the television industry that refers to the most senior writer, the showrunner is the person who is in charge of all aspects of production. This can be interpreted as a combination of the roles of the head writer, executive producer. Usually, the showrunner also plays an important role in the development of the show, the showrunner has creative control of a series, and as such is given a lot of power in Hollywood. The role of a showrunner is often compared to that of a director, as they control the creative vision of a"
5885,profession,Executive_producer,film_and_television_occupations,"Depending on the medium, the executive producer ",Executive producer is one of the top positions in the making of a commercial entertainment product.,"120 may be the person who owns the show, or the head of an organization that produces the show. For example, in a feature film, the executive producer 120 is usually the person who controls the money and the creative direction of the project. In a television show, the executive producer 120 is usually the person who controls the creative direction of the project. The executive producer 120 is responsible for overseeing all aspects of a project, from development to post-production. They are the final decision-maker on all aspects of the project and are ultimately responsible for its"
5886,profession,Executive_producer,film_and_television_occupations,"Depending on the medium, the executive producer ","Depending on the medium, the executive producer may be concerned with management accounting or associated with legal issues.","112 may be an engineer, producer, director, or other production personnel. The executive producer 112 may also perform tasks such as selecting the media, determining the length and content of the media, scheduling and reserving the studio 102, and selecting and contracting with talent 104. [0011] In the studio 102, the media is created by the executive producer 112 and talent 104. The talent 104 may include on-air talent 106, off-air talent 108,"
5887,profession,Film_director,film_and_television_occupations,A film director controls a film's artistic ,A film director controls a film's artistic and dramatic aspects and visualizes the screenplay while guiding the technical crew and actors in the fulfilment of that vision.,"13/03/2014В В· This is a video on how to become a film director in India. Learn about the process of becoming a filmmaker and what it takes to become a director. It is very difficult to get a job in Bollywood. There is no hard and fast rule for getting a job in Bollywood but there are few things which can help you in getting a job as director. First of all, choose your field of interest, it may be acting, direction or some technical field related to film making. 17/03/2018В В·"
5888,profession,Film_director,film_and_television_occupations,A film director controls a film's artistic ,"Some film directors started as screenwriters, cinematographers, producers, film editors or actors.","1975, 328 U. S. 87 (1946), the Court held that a director has the right to be identified as the author of his or her film. The court in Midway Manufacturing Co. v. The film director gives direction to the cast and crew and creates an overall vision through which a film eventually becomes realized, or noticed. Directors need to be able to mediate differences in creative visions and stay in the boundaries of the film's budget. There are many pathways to becoming a film director. The film director gives direction to the"
5889,profession,Film_director,film_and_television_occupations,"Some film directors started as screenwriters, cinematographers, ",A film director controls a film's artistic and dramatic aspects and visualizes the screenplay while guiding the technical crew and actors in the fulfilment of that vision.,"ﬁlm editors or actors. Other ﬁlm directors have attended a ﬁlm school. Directors use different approaches. Some outline a general plotline and let the actors improvise dialogue. Others control every aspect, and demand that the actors and crew follow instructions precisely. Some directors also write their own screenplays or collaborate on screenplays with long-standing writing partners. Some directors edit or appear in their films, or compose the music score for their films. A ﬁlm director's task is to envisage a way to translate a screenplay into a fully realized ﬁlm,"
5890,profession,Film_director,film_and_television_occupations,"Some film directors started as screenwriters, cinematographers, ","Some film directors started as screenwriters, cinematographers, producers, film editors or actors.","ﬁlm editors or actors. Other ﬁlm directors have attended a ﬁlm school. Some ﬁlm directors started as writers or visual artists or actors. Although most movie directors work on ﬁlms that are ﬁctional works, some directors also work on movies that are works of non-ﬁction, such as documentary ﬁlms. With the advent of digital technology and affordable digital camcorders and video editing software, many aspiring movie directors now shoot their own independent ﬁlms with the hopes of securing funding and distribution from outside invest"
5891,profession,Technical_crew,film_and_television_occupations,"The technical crew, often abbreviated to the ","The technical crew, often abbreviated to the ""tech crew"" or simply the ""crew"", are the people employed behind the scenes to control all the technical aspects of creating a concert, play, musical, opera or other live performance.","techies, are the unsung heroes of the cinema experience, as they are essential to making the film look and sound the way the director intends. The main responsibility of the technical crew is to make sure that the film is presented correctly, both for visual and audio quality. This means that the technical crew must work with the film distributors to make sure that the correct technical specifications are met. Its a job with a lot of responsibility, as the technical crew is in charge of making sure that the film is presented in the correct format (35mm, 70mm, 3D"
5892,profession,Technical_crew,film_and_television_occupations,"The technical crew, often abbreviated to the ","The technical crew can consist of only a few individuals, or be divided up into a multitude of positions depending on the scale and needs of a particular production.","5Ts, are the people behind the scenes making sure the show runs smoothly and safely. A typical five-show season can involve over 200 people in the technical crew. We are always looking for more people to join us, whether it is in the workshop, as a stage crew member, or in the control room. Do you have skills in carpentry, painting, welding, sewing, making props? Do you have skills operating a lighting desk, sound desk, computer desk, or any of the associated software packages? If you are interested in being involved"
5893,profession,Technical_crew,film_and_television_occupations,The technical crew can consist of only ,"The technical crew, often abbreviated to the ""tech crew"" or simply the ""crew"", are the people employed behind the scenes to control all the technical aspects of creating a concert, play, musical, opera or other live performance.","2 people or it can be hundreds. However, the two main jobs in the technical crew will always be the Lighting and Sound Engineer. The technical crew is responsible for setting up the production, operating the production, and striking (tearing down) the production. The Director is the person in charge of the dramatic action within the production. They are responsible for instructing the cast and crew on the interpretation of the script. The Assistant Director helps the Director. They are responsible for making sure that the production runs smoothly. They are responsible for the call sheet and for making sure the cast and crew know when"
5894,profession,Technical_crew,film_and_television_occupations,The technical crew can consist of only ,"The technical crew can consist of only a few individuals, or be divided up into a multitude of positions depending on the scale and needs of a particular production.","1 person (the director) or 50 people. The film director is the person who oversees all creative aspects of a film. They visualise the script while guiding the technical crew and actors in the fulfilment of that vision. The director has to make hundreds and sometimes thousands of decisions every day, right from the moment the director arrives on the set until the director calls it a wrap. The director has to approve every technical and aesthetic choice, including the positioning of props, set dressing, costumes, lighting, blocking of scenes, camera angles and l"
5895,profession,Film_producer,film_and_television_occupations,A film producer is a person who ,A film producer is a person who oversees film production.,"1) options a writer's script to purchase, 2) hires the writer to create the script, 3) hires a production team to create the film, or 4) purchases the script from a writer. The producer may raise the money to create the film or oversee the budget. The producer may also oversee the editing of the film and the marketing of the film. Most films have more than one producer, with the most common two being the executive producer and the line producer. The executive producer is usually in charge of raising the money to create the film and hiring creative personnel, while"
5896,profession,Screenwriter,film_and_television_occupations,Screenwriters are not hired employees but ,Screenwriters are not hired employees but contracted freelancers.,"1099 independent contractors. You are not employees of the studios. The studios buy a product from you; they do not employ you. If they did, you would get medical and dental, vacation pay, sick days and the like. You don’t get those things. They buy a product from you. You are free to negotiate whatever you want. You can say, “I don’t want to do this rewrite, I’ll do the next movie but I don’t want to do this rewrite.” If you don’t do the rewrite, they will just fire you and"
5897,profession,Screenwriter,film_and_television_occupations,Screenwriters are not hired employees but ,"Most, if not all, screenwriters start their careers writing on speculation and so write without being hired or paid for it.","1099 contractors. If you are an independent producer, you may not have the funds to hire a screenwriter. You might have to write the screenplay yourself. If you have a strong story idea, you can create a treatment and pitch the idea to screenwriters. If they see potential in the story, they might agree to write the screenplay in exchange for a percentage of the profits. If you are writing the screenplay yourself, you might consider hiring a script doctor to help you improve the quality of the script. How much to pay a screenwriter? The WGA"
5898,profession,Screenwriter,film_and_television_occupations,"Most, if not all, screenwriters start ",Screenwriters are not hired employees but contracted freelancers.,"2. Fiction Film. Writing the Script. by Richard Walter. Professor. UCLA School of Theater, Film and Television. Film is a means of communication. It uses words. Introduction to Screenwriting: Writing the First Ten Pages (Amazon #1 Best Seller in Screenwriting) Writing a Feature Film Script The screenplay is the blueprint for a movie. It is the essential first step in creating your film. You will need one for any type of film you are making. Screenwriting Tips, You Hack How to Write a Screenplay You Can Sell"
5899,profession,Screenwriter,film_and_television_occupations,"Most, if not all, screenwriters start ","Most, if not all, screenwriters start their careers writing on speculation and so write without being hired or paid for it.","12/08/ · A screenplay is a written document used by screenwriters to record dialogue, actions, movements, and settings for a movie. It is usually written in a particular format 25/11/ · Screenplays are the blueprints that actors and directors use to create films. They use a specific screenplay format to ensure that the script is consistent and ... read more It is a must-have for those in the industry. What is a screenplay? Screenplays are the blueprints that actors and directors use to create films. They use a specific screenplay format"
5900,profession,Stunt,film_and_television_occupations,A stunt is an unusual and ,"A stunt is an unusual and difficult physical feat or an act requiring a special skill, performed for artistic purposes usually on television, theaters, or cinema.","racy trick. A person or thing intended to attract attention, publicity, or business. (Stunt) A stunt is a piece of software that is designed to run on a computer architecture or operating system for which it was not written. The term usually refers to a binary executable that was compiled for another architecture. (Stunt) In the film and television world, a stunt is an action sequence (or sequence of actions) that is filmed for later insertion into a movie or show. ... (Stunt) A trick or a dangerous act performed for the purpose of providing entertainment. (St"
5901,profession,Stunt,film_and_television_occupations,A stunt is an unusual and ,Stunts are a feature of many action films.,"1. risky physical feat or an act requiring a special skill, performed for artistic purposes usually on television, theatre, or cinema. 2. a practical joke or mischievous act. 3. an action, such as a publicity stunt, done to attract attention to something. The word stunt has a negative connotation in our society. A stunt is something that gets a lot of attention but is not considered useful. For example, “the publicity stunt was a waste of time.” Stunts in the movies are often very dangerous and can result in serious injury"
5902,profession,Stunt,film_and_television_occupations,Stunts are a feature of many ,"A stunt is an unusual and difficult physical feat or an act requiring a special skill, performed for artistic purposes usually on television, theaters, or cinema.","2D racing games. Here you can see the stunt ramp in the bottom left of the track. If you can do the stunt, your car will be highlighted and you will be awarded points. If you fail, you will be penalised. The track is drawn on the screen from the bottom up. The driver's car is drawn in the same way. If you press the left or right arrow keys, the car will move left or right. If you press the up arrow key, the car will accelerate. If you press the down arrow key, the car will brake"
5903,profession,Stunt,film_and_television_occupations,Stunts are a feature of many ,Stunts are a feature of many action films.,"1980s and later action films, in which actors are dubbed with stunt doubles for the more dangerous action sequences. These stunts are performed at high speed and with perfect timing so that they can be spliced into the film. If the stunt is a dangerous one (such as the F-16 ejection at the beginning of True Lies), the stunt will not be performed live for the audience. As a profession, stunt performers commonly train together to practice their craft - this both builds skills and trust with other stunt performers. Many stunts (such as a"
5904,profession,Stunt_performer,film_and_television_occupations,"A stunt performer, often referred to as ","A stunt performer, often referred to as a stuntman or stuntwoman, is a trained professional who performs daring acts, often as a career.","stuntman or stuntwoman, is a trained professional who executes stunts in films or videos. Stunt performers usually perform stunts that the main actor or actress is unable, unwilling, or unfit to do. Stunt performers are used when a character needs to be filmed doing something dangerous, such as jumping from a ledge or riding a horse at a full gallop. Stunt performers are used in place of actors so that the actors can be in the scenes without being put in harms way. Stunt performers are also used"
5905,profession,Stunt_performer,film_and_television_occupations,"A stunt performer, often referred to as ","Stunt performers usually appear in films or on television, as opposed to a daredevil, who performs for a live audience.","8712, is a trained professional who performs stunts for use in films and television. Stunt performers typically perform the more dangerous stunts of a character, such as jumping out of a building, jumping from vehicle to vehicle, or falling down a flight of stairs. Stunt performers are also responsible for coordinating stunts and ensuring the safety of all involved. Stunt performers must have excellent physical conditioning and be able to perform stunts with precision and accuracy. They must also be able to think quickly and react to unexpected situations. Stunt performers must also"
5906,profession,Stunt_performer,film_and_television_occupations,Stunt performers usually appear in films or ,"A stunt performer, often referred to as a stuntman or stuntwoman, is a trained professional who performs daring acts, often as a career.",30-minute episodes of TV shows. 30-minute episodes of TV shows. How do you get into stunt work? How do stuntmen get paid? What makes a good stuntman? How do you prepare for a stunt? How do I get a career in stunts? What is the highest paying stunt? How much do movie stuntmen get paid? How much do stuntman make per hour? What skills do you need to be a stuntman? How much do stuntmen make per year? 
5907,profession,Stunt_performer,film_and_television_occupations,Stunt performers usually appear in films or ,"Stunt performers usually appear in films or on television, as opposed to a daredevil, who performs for a live audience.","1-hour television dramas in which actors engage in fighting, performing minor and major feats of derring-do, or are involved in vehicle pursuits and crashes. Thus, a stunt is a visual trick designed to fool the audience into thinking it is seeing the thing it presumes it is seeing. These stuntmen—I hesitate to use the term—are in fact not men at all. They are women. The women who work as stuntmen are not men dressed as women, or hermaphrodites, or transsexuals, or even transvestites. They are women"
5908,profession,Actor,film_and_television_occupations,An actor is a person who ,An actor is a person who portrays a character in a performance.,"1) plays a role in a play or film or 2) takes part in a particular activity, etc. An actor in a play or a movie is also known as an actress. This word is used to describe men and women. My favorite actress is Meryl Streep. Meryl Streep is one of the best actresses in the world. There was a car accident on Fifth Avenue this morning. The actor Hugh Jackman was involved in the accident. There are many actors and actresses in Hollywood who make a lot of money. The word ""actress"" is used"
5909,profession,Actor,film_and_television_occupations,An actor is a person who ,"The actor performs ""in the flesh"" in the traditional medium of the theatre or in modern media such as film, radio, and television.","1) portrays a character in a performance 2) works in the theater, television, film, radio, or another… Essay The Actor 's Guide For The Actor The author of The Actor’s Guide to the Audition, Stephen Kearin, has written a book that is very informative to the modern actor. His book is based off of his experiences in the acting world. He has served on the audition committee of the California Shakespeare Festival, which has given him the chance to see the audition process from both sides of the table. He has also had the chance"
5910,profession,Actor,film_and_television_occupations,"The actor performs ""in the flesh"" ",An actor is a person who portrays a character in a performance.,1.10.3.10.2.1. The performance is an event 1.10.3.10.2.11. The performance is a social occasion 1.10.3.10.2.11.1. The performance is an occasion for the audience to display its wealth and status 1.10.3.10.2.11.1.1. The performance is an occasion for the audience to display its good taste and refinement 1.10.3.10.2.1
5911,profession,Actor,film_and_television_occupations,"The actor performs ""in the flesh"" ","The actor performs ""in the flesh"" in the traditional medium of the theatre or in modern media such as film, radio, and television.","체체체, in the physical presence of the audience, without the intermediary of any mechanical or electronic recording or transmission. The actor's ability to create dramatic illusions is behalf of the audience through speech, gesture, and movement, often within a tightly prescribed physical space, while the audience watches. Although acting is a collaborative act, each actor must provide a convincing, compelling and truthful performance. The audience must believe they are observing real people and become emotionally engaged with their lives. For those few hours the dramatic world and the audience"
5912,profession,Costume_designer,film_and_television_occupations,A costume designer is a person who ,"A costume designer is a person who designs costumes for a film, stage production or television show.",16) _________ clothes and costumes for a stage or movie production. A sound engineer is a person who records and mixes music for the recording industry or for movie and theater productions. A prop master is a person who collects and organizes all of the props needed for a production. A prop master works closely with the costume designer. 17) ____________ are the people who act in the play or movie. They use the costumes and props that are given to them by the costume designer and prop master. 18) __________ are the people who actually film a movie.
5913,profession,Costume_designer,film_and_television_occupations,A costume designer is a person who ,"The role of the costume designer is to create the characters' outfits/costumes and balance the scenes with texture and colour, etc.","2011) Costume Designer vs. Costume Coordinator. Updated October 11, 2017. by Marissa Willman. The costume designer is responsible for every costume on stage. 2011-08-10В В· In the movie theater that I work at, we have a coordinator for the concession stand. Is this a normal position for theaters to have? I've never heard of 2011-08-10В В· In the movie theater that I work at, we have"
5914,profession,Costume_designer,film_and_television_occupations,The role of the costume designer is ,"A costume designer is a person who designs costumes for a film, stage production or television show.","100% creative. PATRICK (CW) Jeremy Cashel Logline: A gay Midwestern man whose entire life has been defined by his sexuality moves to West Hollywood, where he discovers who he really is. Logline: A 13-year-old boy who can transform into an adult superhero seeks to uncover the truth behind his unique powers. Logline: A young man’s adventures in the Californian criminal underworld. Logline: A group of friends who meet regularly for game nights find themselves trying"
5915,profession,Costume_designer,film_and_television_occupations,The role of the costume designer is ,"The role of the costume designer is to create the characters' outfits/costumes and balance the scenes with texture and colour, etc.","100% part of the storytelling process. The best directors are those who understand that and trust the costume designer to do her job. “What’s interesting about ‘Blade Runner’ is that because the film is set in the future, it still feels very contemporary. It’s a film that is always modern, and never really feels dated. I think that’s because of the simplicity of the costumes. They are very straightforward and classic. Ridley Scott wanted that: he wanted a very simple, monochromatic palette to create a sense of the future. There’"
5916,profession,Lighting_technician,film_and_television_occupations,"Electrical lighting technicians or simply lighting tech., ","Electrical lighting technicians or simply lighting tech., are involved with rigging stage and location sets and controlling artificial, electric lights for art and entertainment venues or in video, television, or film production.In a theater production, lighting technicians work under the lighting designer and master electrician.","5317 W. Jefferson Blvd, Los Angeles, CA 90016, USA, 401 S. San Fernando Blvd., Burbank, CA 91502, USA. We are looking for a Lighting Technician to join our team. They also set up and adjust the equipment and rigging that is used to suspend lights and set up wiring. Lighting Technician Job Description Lighting technicians, also known as electricians, are responsible for setting up and operating complex lighting board during theater, musical, and other live productions. Lighting"
5917,profession,Lighting_technician,film_and_television_occupations,"Electrical lighting technicians or simply lighting tech., ","In live music, lighting technicians work under the lighting director.","2013 - this Pin was discovered by F.H.A.T.I.M.A 30,... This Pin was discovered by F.H.A.T.I.M.A tech. a 100w bulb and the 100w bulb and the 100w bulb not! Electrical lighting technicians or simply lighting technicians or simply lighting technicians or simply lighting technicians or simply technicians... And the 100w bulb and the 100w bulb does not work on"
5918,profession,Lighting_technician,film_and_television_occupations,"In live music, lighting technicians work under ","Electrical lighting technicians or simply lighting tech., are involved with rigging stage and location sets and controlling artificial, electric lights for art and entertainment venues or in video, television, or film production.In a theater production, lighting technicians work under the lighting designer and master electrician.","24 hour call. He lives with his wife in Nashville, Tennessee. He is a member of the Author’s Guild, International Thriller Writers, and the Tennessee Writers Alliance. http://www.johnwmefford.com/ http://www.johnwmefford.com/blog/ http://www.amazon.com/John-W.-Mefford/e/B00I2JAB74 https://www.facebook.com/johnwmefford https://twitter.com/jwmefford "
5919,profession,Lighting_technician,film_and_television_occupations,"In live music, lighting technicians work under ","In live music, lighting technicians work under the lighting director.","1 or 2 lighting designers, who work with the director and stage manager to create the lighting plot. The plot is a plan that details where all the lighting equipment will be placed and what color or gel and gobo (template) will go into each light. This plot is the roadmap for the lighting technician, who will set up and tear down the lighting rig to match it. It is also the lighting technician's job to maintain the equipment, and replace broken light bulbs and fuses between shows. Lighting technicians also work in film and television"
5920,profession,News_presenter,film_and_television_occupations,A news presenter – also known as ,"A news presenter – also known as a newsreader, newscaster, anchorman or anchorwoman, news anchor or simply an anchor – is a person who presents news during a news program on the television, on the radio or on the Internet.","300mm f/2.8 a news presenter – also known as 300mm f/2.8 is a focal... And a news presenter – also known as 300mm f/2.8, I know that a 135mm is!: focal length of a lens is the distance from its optical center to the image sensor 200mm a! A 35mm lens on a 35mm lens on a 35mm lens on a 35mm lens on a 35mm lens"
5921,profession,News_presenter,film_and_television_occupations,A news presenter – also known as ,"News presenters most often work from a television studio or radio studio, but may also present the news from remote locations in the field related to a particular major news event.","‎a newsreader, newscaster (short for “news broadcaster”), anchorman or anchorwoman, news anchor or simply an anchor – is a person who presents news during a ‎news program on ‎the ‎television, on the ‎radio or on the ‎Internet."
5922,profession,News_presenter,film_and_television_occupations,News presenters most often work from a ,"A news presenter – also known as a newsreader, newscaster, anchorman or anchorwoman, news anchor or simply an anchor – is a person who presents news during a news program on the television, on the radio or on the Internet.","12×6 foot green screen studio in the UK, but the company also has studios in Paris, Johannesburg and San Francisco. A new app called Trint turns audio interviews into text in minutes. It was invented by Jeffrey Kofman, a former foreign correspondent for ABC and CBS News. The company is also looking to raise a second round of financing. CNN used Trint to create a transcription of the full 27 minutes of Donald Trump’s speech at a rally in Phoenix, Arizona. Trint is a new app that can turn audio interviews into"
5923,profession,News_presenter,film_and_television_occupations,News presenters most often work from a ,"News presenters most often work from a television studio or radio studio, but may also present the news from remote locations in the field related to a particular major news event.","1970s-constructed studio at Broadcasting Place at the Leeds University campus. BBC Look North (North East & Cumbria) is based at St. Peter's Square in Newcastle and covers the North East and Cumbria. The bulletin is presented by Jeff Brown and Charlene White, with Owain Wyn Evans and James Lush as relief presenters. The programme is broadcast between 6.30pm and 7.00pm each weekday, and between 10.25pm and 10.35pm on Sundays"
5924,profession,Television_presenter,film_and_television_occupations,A television presenter is a person who ,A television presenter is a person who introduces or hosts television programs.,"100000+ Free 3D models in OBJ, Blend, STL, FBX, Babylon. js is a 3D framework for the web. This example shows how to use 3D model data in the Image Viewer. Download Free 3D models for 3Ds Max & Maya. This is a free 3d model of a television camera. Get started with 3D modeling for product design, digital sculpting, 3D printing, and more. 3D Printing and 3D Models. In this example, we"
5925,profession,News_program,film_and_television_occupations,"A news program, news programme, news show, ","A news program, news programme, news show, or newscast is a regularly scheduled radio or television program that reports current events.",10012000200032000420005200062000720008200092001020011200122001320014200152001620017200182001920020200212002220023200242002520026
5926,profession,News_program,film_and_television_occupations,"A news program, news programme, news show, ","A news program can include live or recorded interviews by field reporters, expert opinions, opinion poll results, and occasional editorial content.","10 O'Clock News (CBS) 10 O'Clock Live, 100 Things to Do Before High School, 1000 Ways to Lie, 100% Hotter, 10,000 BC, 10000 BC (film), 10:30, 10:30s BC, 1000000000000000000000000000000000000000000"
5927,profession,News_program,film_and_television_occupations,A news program can include live or ,"A news program, news programme, news show, or newscast is a regularly scheduled radio or television program that reports current events.","48 hours of programming, and then that station can rebroadcast the same 48 hours of programming over and over again for the remaining 166 hours of the week, with no additional royalties to the artists, composers, and labels for that music. The bill would require local TV stations to pay for the music they use just like local radio stations do today. The bill would also ensure that artists and labels are paid fairly when their songs are played on the radio by creating a new standard for establishing market rates in the radio industry. The bill would provide a fair market standard for the determ"
5928,profession,News_program,film_and_television_occupations,A news program can include live or ,"A news program can include live or recorded interviews by field reporters, expert opinions, opinion poll results, and occasional editorial content.","3333 taped news events, interviews, analysis and coverage of breaking news. The program usually includes segments where journalists give a brief update on the latest news stories. These are called bulletins, and they can be scheduled at a specific time each day. They are usually the shortest of all news programs and are designed to give a quick overview of the day’s top stories. A good news program should have a variety of content that appeals to a wide range of viewers. It should also be able to engage viewers in ways that other types of programming cannot. This can be achieved"
5929,profession,Remote_broadcast,film_and_television_occupations,"In broadcast engineering, a remote broadcast is ","In broadcast engineering, a remote broadcast is broadcasting done from a location away from a formal television studio and is considered an electronic field production.","* broadcasting live from a location outside a formal television or radio studio.  Early television remote broadcasts consisted of a fixed camera at a remote location, either in a control room or at the end of a closed circuit system.  ## History  The first remote broadcast was by a single wireless microphone and speaker in 1925 at the annual dinner of the American Radio Relay League.  In the 1930s, the BBC used landlines to broadcast from remote locations, such as theaters.  In the 1980s, the first"
5930,profession,Weather_forecaster,film_and_television_occupations,"Weather Bureau, as did WBZ weather forecaster ","Weather Bureau, as did WBZ weather forecaster G. Harold Noyes in 1931.","Harbinger Hal Sanders. In 1987, the Weather Eye was replaced by a state-of-the-art computer graphic system. This new system was the first of its kind to be used by a television station, and was used as a model by other stations. The computer model was used for about six years before it was replaced by another improved version, which is still in use today. The Weather Eye is gone, but not forgotten. It still remains the most famous weather map in broadcasting history."
5931,profession,Weather_forecaster,film_and_television_occupations,"Weather Bureau, as did WBZ weather forecaster ",Military weather forecasters provide pre-flight and in-flight weather briefs to pilots and provide real time resource protection services for military installations.,"1931-1961. (Courtesy of MIT Museum.) WBZ's first weather forecaster was Edward ""Ted"" Bromberg, who was hired in 1931. He was a professor at MIT and chief of the Boston Weather Bureau, which was located in the Custom House Tower. He was also the chief weather forecaster for the Boston Globe. MIT Museum. The Boston Globe and WBZ were owned by the same company, the Boston Transcript. The Boston Globe, the Boston Transcript, and WB"
5932,profession,Weather_forecaster,film_and_television_occupations,Military weather forecasters provide pre-flight and in-flight ,"Weather Bureau, as did WBZ weather forecaster G. Harold Noyes in 1931.","52-week training in meteorology and oceanography, and other related.! To perform all duties and tasks required in their MOS 68F10 ) as. Aviation meteorology, and other related topics 2007, with 2.99 million active military personnel in 2012 of! To perform all duties and tasks required in their MOS 2007, with 2.99 million active military personnel in.! Of the United States military, 2011 2007, with 2.99 million active military personnel in"
5933,profession,Weather_forecaster,film_and_television_occupations,Military weather forecasters provide pre-flight and in-flight ,Military weather forecasters provide pre-flight and in-flight weather briefs to pilots and provide real time resource protection services for military installations.,"0000036631 00000 n The U.S. Air Force Weather School is located on Offutt Air Force Base in Bellevue, Nebraska, the home of the 55th Wing and the 557th Weather Wing. 0000055805 00000 n 0000002303 00000 n The 25th Operational Weather Squadron (25 OWS) is the Air Force's only weather squadron dedicated to providing"
5934,profession,Video_editor,film_and_television_occupations,A video editor is involved in video ,A video editor is involved in video production and the post-production of film making.,"100% of the time, so it’s safe to assume that they’re using a computer for many hours a day. This is why a high-quality video editing monitor is so important. The best video editors in the world use a 27-inch, 4K, color-accurate monitor. This is the standard for professional-level work. The best video editing monitors come with a stand that lets you adjust the height, tilt, and swivel of the screen. This is important because you need to be able to see the entire screen while you’re editing. "
5935,profession,Video_editor,film_and_television_occupations,A video editor is involved in video ,"The video editor's responsibilities involve decisions about the selection and combining of shots into sequences, as well as the addition of accompanying sound effects and music—to ultimately create a finished movie,  television program, commercial, promo, or snipe.","3D animation, adding special effects, creating motion graphics, and creating a final video. A video editor is also responsible for making a video short and crisp or making it long and interesting. Some of the skills required for a video editor are: A video editor should have a good eye for colours, frames, and graphics. A video editor should be creative and should be able to make a story out of the raw video footage. A video editor should be able to work with different kinds of software and hardware. A video editor should be able to work with different kinds of people. A video editor"
5936,profession,Video_editor,film_and_television_occupations,The video editor's responsibilities involve decisions about ,A video editor is involved in video production and the post-production of film making.,"1) sound and visual effects, 2) music and 3) the overall feel of the video. 1. Sound and Visual Effects The most important part of a video is the sound and visual effects. They can make or break a video project. The sound and visual effects should be relevant to the topic of the video. If the video is about a person, then the sound and visuals should be about that person. If the video is about a place, then the sound and visuals should be about that place. 2. Music and Soundtracks The music and soundtracks are just as important"
5937,profession,Video_editor,film_and_television_occupations,The video editor's responsibilities involve decisions about ,"The video editor's responsibilities involve decisions about the selection and combining of shots into sequences, as well as the addition of accompanying sound effects and music—to ultimately create a finished movie,  television program, commercial, promo, or snipe.","2D and 3D motion effects, visual composition, timing, and pacing of the video. The video editor's position becomes more important as the length of the video increases, and as the project becomes more complex. The video editor is responsible for editing the video segments and audio tracks to make a final video product. When a video has a narrator, the narrator's job is to read a script and record it in synchronization with the video. The narrator can be on-camera or a voice-over artist. When a video has an on-camera narrator, that person is usually the"
5938,profession,Weather_forecasting,film_and_television_occupations,Weather forecasting is the application of science ,Weather forecasting is the application of science and technology to predict the conditions of the atmosphere for a given location and time.,2021
5939,profession,Lists_of_occupations,film_and_television_occupations,The following are lists of occupations grouped by ,The following are lists of occupations grouped by category.,1) similarity (synonymy) or 2) dissimilarity (antonymy).
5940,profession,Animator,artistic_occupations,An animator is an artist who ,"An animator is an artist who creates multiple images, known as frames, which give an illusion of movement called animation when displayed in rapid sequence.","36 uses animation software to draw digitally, and then brings those drawings to life through the art of 37 animation. 38 39 29. 40 An animator in the video game industry is an artist who uses animation software to draw 41 digitally, and then uses that art to create a character or other object that moves in a 3d space. 42 43 30. 44 An art director in the video game industry is an artist who, on a day-to-day basis, 45 determines the look and feel"
5941,profession,Animator,artistic_occupations,An animator is an artist who ,"Animators can work in a variety of fields including film, television, and video games.","2D/3D animates things such as characters, and scenes. 2D Animation: 2D animation is the art of creating movement in a two-dimensional space. 3D Animation: 3D animation is the art of creating characters, and scenes in the three-dimensional space. Animation: Animation is the process of creating the illusion of motion and shape change by means of the rapid display of a sequence of static images that minimally differ from each other. Animatic: An animatic is a pre-visualization of the animation. It is rough sketches of the animation put"
5942,profession,Animator,artistic_occupations,Animators can work in a variety of ,"An animator is an artist who creates multiple images, known as frames, which give an illusion of movement called animation when displayed in rapid sequence.","2D and 3D animation fields, including digital animation, motion graphics, character animation, and special effects. However, the pay for animators can vary greatly depending on the type of work they do. For example, a 2D animator may earn less than a 3D animator, and a motion graphics animator may earn less than a character animator. On the other hand, an animator who specializes in special effects can earn a significantly higher salary than those who work in other fields. In addition to the type of work, the pay for animators can also vary greatly depending"
5943,profession,Animator,artistic_occupations,Animators can work in a variety of ,"Animators can work in a variety of fields including film, television, and video games.","2D and 3D animation styles, depending on the needs of their clients. Some may specialize in character animation, while others may focus on creating visual effects. Regardless of their area of expertise, all animators must have a strong understanding of the principles of animation, such as timing, spacing, and squash and stretch. They must also be proficient in using computer software to create their animations. An animator is a person who creates animated images, typically for use in films or television programs. Animators use a variety of techniques to create their images, including traditional hand-drawn animation"
