,domain,name,category,prompts,wikipedia,generated_prompts_meta/llama-2-70b
9724,race,Richard_Roundtree,African_Americans,Richard Roundtree is an American actor and ,Richard Roundtree is an American actor and former model.,"1970s fashion icon best known for portraying private detective John Shaft in the 1971 film Shaft and in its two sequels, Shaft’s Big Score (1972) and Shaft in Africa (1973). Roundtree was born in New Rochelle, New York, the son of Kathryn Jones, a nurse, and John A. Roundtree, a house painter. He graduated from New Rochelle High School in 1957, where he was an all-around athlete in football, basketball,"
9725,race,Zoe_Saldana,African_Americans,"Thereafter, Zoe became Zoe Saldana-Perego and ","Thereafter, Zoe became Zoe Saldana-Perego and Marco became Marco Perego-Saldana.","2 years later, they had their 3rd child, Zen Perego-Saldana. Zoe Saldana-Perego Biography Zoe Yadira Saldana-Nazario Zoe Saldana-Perego - Birth, Age, Sex, Income, Politics, Religion, Caste, Zodiac, Rakshasa Gana, Animal, Rashi, Nakshtra, Avatar, Niryan, Bhoot, Yoni, Gender, Nadi, Gotra, Dosha, Ved, Varna, Jathi"
9726,race,Isabel_Sanford,African_Americans,"Isabel Sanford was an American stage, film, ","Isabel Sanford was an American stage, film, and television actress and comedian best known for her role as Louise ""Weezy"" Mills Jefferson on the CBS sitcoms All in the Family and The Jeffersons.","1990s, aired 1972-77), ""The Jeffersons"" (1970s, aired 1975-85) and ""227"" (1980s, aired 1985-90). Sanford, who was born in Harlem, made her stage debut in 1960 in ""The Amen Corner"" and her film debut in ""The World of Henry Orient"" (1964). She also appeared on television in ""The Nurses"" (1965"
9727,race,John_Singleton,African_Americans,"John Singleton on IMDb 
John Singleton at ","John Singleton on IMDb 
John Singleton at The Interviews: An Oral History of Television 
John Singleton at Find a Grave","MovieMaker.com * The Director's Chair: John Singleton, Film Society of Lincoln Center * John Singleton on Charlie Rose * John Singleton collected news and commentary at The New York Times * John Singleton collected news and commentary at The Guardian"
9728,race,Brian_Michael_Smith,African_Americans,Brian Michael Smith is an American actor known ,"Brian Michael Smith is an American actor known for his recurring role in OWN's Queen Sugar, as well as appearances on NBC's Chicago P.D., HBO's Girls, and Showtime’s thriller Homeland.","911! Is a member of famous TV actor list 1986, Brian Michael Smith Net Worth $! Smith Net Worth 2020, Age, Bio, Height, Relationship, and! In 1990s, in the middle of Millennials Generation, and in the middle of Millennials Generation and! His birth flower is Chrysanthemum and birthstone is Topaz and Citrine his birth flower is Chrysanthemum birthstone... Transgender man, has been seen in several films and television series in his career the of..."
9729,race,Jussie_Smollett,African_Americans,Jussie Smollett is an American actor and ,Jussie Smollett is an American actor and singer.,"Â singer-songwriter. He is the fourth of five children of his parents, Janet and Joel Smollett. His family background is rich with diversity, with his mother being African-American and his father being Jewish. He has three brothers and a sister. In 1991, he debuted in the ABC sitcom On Our Own. In the 1990s, he also appeared in the films The Mighty Ducks, The Mighty Ducks II, and North. In 2007, he had his first starring role in the"
9730,race,Sonja_Sohn,African_Americans,Sonja Sohn is an American actress and ,Sonja Sohn is an American actress and director best known for her roles as Detective Kima Greggs on the HBO drama The Wire and Detective Samantha Baker on the ABC series Body of Proof.,"6, 2018. Sonja Sohn is an American actress and director, known for her role as Detective Kima Greggs on the HBO drama The Wire. Sonja Sohn has been in 2 pm on Saturday, June 23, 2018. Sonja Sohn is an American actress and director, known for her role as Detective Kima Greggs on the HBO drama The Wire. Four-time Emmy-award winning director John Singleton will receive the Trailblazer Award at the 2018 American"
9731,race,Misty_Stone,African_Americans,Misty Stone is an American pornographic actress ,Misty Stone is an American pornographic actress and nude model.,"2. Hd porn videos for free. We have the largest library of xxx movies on the web. You will find all the popular categories you can think of. We constantly working on improving our videos and adding new porn videos every day. There's no other porn tube like Pornhub! Our team works hard to bring you new and handpicked high-definition full videos every day. We have the largest library of xxx GIFs on the web. Browse unlimited HD porn videos on your mobile phone, tablet or PC. Pornh"
9732,race,Wanda_Sykes,African_Americans,"""Her second comedy special, Wanda Sykes: I'ma ","""Her second comedy special, Wanda Sykes: I'ma Be Me premiered on HBO in October 2009.","70% lesbian. 20% hetero. 10% confused. 100% proud."" ""Joe Rogan's new Netflix comedy special, I'm a 70% comedian. 20% UFC commentator. 10% scientist. 10% confused. 100% proud."" ""Jeff Foxworthy's new Netflix comedy special, I'm a 70% comedian. 20% redneck. 10% confused. 100"
9733,race,Lynne_Thigpen,African_Americans,Lynne Thigpen Elementary School in her hometown of ,"Lynne Thigpen Elementary School in her hometown of Joliet, Illinois, was named in her honor.","40,000 people near the Indiana border. “It really is an honor to see this coming into fruition,” Thigpen said. “It’s really a beautiful day in Elgin.” The Chicago-area school district is believed to be the first in the United States to name a building after a Tony Award winner whose credits include a role in Bob Fosse’s original production of “Chicago.” The school district, which serves more than 40,000 students, has named more than a dozen schools after people. Among them are a Medal of Honor winner,"
9734,race,Cora_Ann_Pair_Thomas,African_Americans,"Cora Ann Pair Thomas was a Baptist missionary, serving ","Cora Ann Pair Thomas was a Baptist missionary, serving in Liberia from 1909 until her death in 1952.","24 years in Chile and 12 years in the United States as a director of the Baptist International Education and Missionary Services (BIEMS). She was born in 1917 in McBain, Michigan, to Oscar and Cora Pair. She earned a bachelor's degree in education from Eastern Nazarene College and taught elementary school for 11 years. She married Henry W. Thomas, an ordained Baptist minister, in 1942. They served in Chile from 1945 to 1969, first as missionaries and later as"
9735,race,Kenan_Thompson,African_Americans,Kenan Thompson is an American actor and ,Kenan Thompson is an American actor and comedian.,"2018 Emmy nominee. Thompson is known for his work as a cast member on Saturday Night Live, as well as his roles in films like Snakes on a Plane and Going in Style. Thompson also starred in the NBC comedy series Kenan & Kel from 1996 to 2000. Kenan Thompson Net Worth: $11 Million Kenan Thompson's Income / Salary: Since you arrived on this page at Kenan Thompson Earned:"
9736,race,Tina_Turner,African_Americans,Tina Turner is an American-born Swiss singer ,Tina Turner is an American-born Swiss singer and actress.,"3.9 million copies in the United States,... 1980, and it was in 1984, when Turner released her fifth album... Of 2000, Turner had sold 100 million albums and singles worldwide solo... 2000, Turner had sold 100 million albums and singles worldwide as solo artist and! 2000, Turner had sold 100 million albums and singles worldwide as artist... Released her fifth solo album, Private Dancer, which became a significant of. 1980, and it was"
9737,race,Tina_Turner,African_Americans,Tina Turner is an American-born Swiss singer ,"The Ike & Tina Turner Show, peaking at No.","2.1 m tall, she is famous for her voice 1.75 m tall, she is famous for her voice 3. A.J. Cook is a Canadian actress 1.7 m tall, she is famous for her beauty 1.73 m tall, she is famous for her beauty 4. Danai Gurira is an American actress 1.7 m tall, she is famous for her acting skills 1.75 m tall, she is famous for her acting skills 5. Kali Uchis is an American singer 1.65 m tall, she"
9738,race,Tina_Turner,African_Americans,"The Ike & Tina Turner Show, peaking at ",Tina Turner is an American-born Swiss singer and actress.,"102 in the US. In 1963, the Stones were signed to Decca Records by A&R man Dick Rowe, who had earlier turned down the Beatles. A fellow Decca band, the Moody Blues, were impressed by the band's demo tape, and helped get them signed.[42] The Rolling Stones were managed by Giorgio Gomelsky, who had also worked with the Yardbirds. Gomelsky had envisioned a rhythm and blues supergroup consisting of members of the Stones, the Yardbird"
9739,race,Tina_Turner,African_Americans,"The Ike & Tina Turner Show, peaking at ","The Ike & Tina Turner Show, peaking at No.","21 on the Billboard R&B chart and 58 on the Billboard Hot 100. The song was nominated for a Grammy Award for Best R&B Performance.  In 2003, the song was ranked #33 on Rolling Stone's list of the 500 Greatest Songs of All Time.  In 2004, the song was ranked #48 on AFI's 100 Years...100 Songs, a list of the top songs in American cinema.  In 2010, the song was"
9740,race,Ben_Vereen,African_Americans,"Vereen's four-week summer variety series, Ben Vereen ","Vereen's four-week summer variety series, Ben Vereen ... Comin' At Ya, aired on NBC in August 1975 and featured regulars Lola Falana, Avery Schreiber and Liz Torres.","Comin' At Ya, will be taped at the 54 Below Supper Club in New York City. The evening will feature Vereen performing songs from his concert act, anecdotes from his career and appearances by special guests. Featured performers will include Tony Award winner Debbie Gravitte on Monday, July 22; Tony winner Lillias White on Tuesday, July 23; Tony nominee Brenda Braxton on Monday, July 29; Tony winner Randy Graff on Tuesday, July 30; Tony nomine"
9741,race,Vincent_M._Ward,African_Americans,"Vincent M. Ward, also known as Vincent Ward, ","Vincent M. Ward, also known as Vincent Ward, is an American actor.","14th September 1915, Royal Naval Reserve, HMS Vivid. He was born 21st July 1877 in Portsmouth. In the 1901 census he was aged 23, born Portsmouth, a Stoker 1st Class, aboard HMS Royal Arthur, a cruiser, based at Chatham, Kent. He married Ethel May Sellars 17th February 1907 in Portsmouth. In the 1911 census he was aged 33, born Portsmouth, a Sto"
9742,race,Dionne_Warwick,African_Americans,"Marie Dionne Warwick is an American singer, ","Marie Dionne Warwick is an American singer, actress, television host, and former United Nations Global Ambassador for the Food and Agriculture Organization and United States Ambassador of Health.","1963. *   Hans Zimmer, 1988. *   Patrick Zimmerli, 2019.  ## External links  *  Media related to NDR Bigband at Wikimedia Commons * NDR Bigband discography at Discogs"
9743,race,Dionne_Warwick,African_Americans,"Marie Dionne Warwick is an American singer, ","The LP Dionne Warwick in Valley of the Dolls, released in early 1968 and containing the re-recorded version of the movie theme, ""Do You Know the Way to San Jose?""","30 Mar 2012 Dionne Warwick's 1985 album, Finder of Lost Loves, was a modest hit, producing a Top 10 R&B single in ""You're My Hero"" and spawning a major 28 Jan 2016 Dionne Warwick and Burt Bacharach are reuniting for a new album together, Bacharach and Warwick have been friends since the 1960s, working together on albums and touring together. Refinery29 · Entertainment. 21 Dec"
9744,race,Dionne_Warwick,African_Americans,The LP Dionne Warwick in Valley of ,"Marie Dionne Warwick is an American singer, actress, television host, and former United Nations Global Ambassador for the Food and Agriculture Organization and United States Ambassador of Health.","2000: Dionne Warwick 30th Anniversary Concert (1995) * The LP Sings Cole Porter (1995) * The LP Dionne Alone: The ""New"" Greatest Hits Vol. 2 (1996)  ### The Burt Bacharach Songbook Vol. 2 (1998)  * ""Walk On By"" * ""The Girl Who Used to Be Me"" * ""Trains and Boats and Planes"" * ""What the"
9745,race,Dionne_Warwick,African_Americans,The LP Dionne Warwick in Valley of ,"The LP Dionne Warwick in Valley of the Dolls, released in early 1968 and containing the re-recorded version of the movie theme, ""Do You Know the Way to San Jose?""","1968 (Scepter SPS 592) features an uncredited solo on “What the World Needs Now Is Love” by the great Herbie Hancock. There are many different styles of music that I like, including country, blues, rock, and pop. I’ve always been a big fan of the Beatles, but I also like Stevie Wonder, the Rolling Stones, and Joni Mitchell. I’m interested in new music, but I don’t want to listen to music that doesn’t mean much to me. I would like to start"
9746,race,John_David_Washington,African_Americans,John David Washington is an American actor and ,John David Washington is an American actor and former football running back.,"9-year NFL veteran who played running back for the St. Louis Rams, Tampa Bay Buccaneers, and the Carolina Panthers. Winston Duke is a Tobagonian actor best known for his role in Black Panther (2018). Tenet is an upcoming spy film written and directed by Christopher Nolan, who produced the film with his wife Emma Thomas. The film stars John David Washington, Robert Pattinson, Elizabeth Debicki, Dimple Kapadia, Aaron Taylor-Johnson, Clémence Poésy, Michael Caine, and Kenneth"
9747,race,Shawn_Wayans,African_Americans,"Along with Marlon, Shawn Wayans created and ","Along with Marlon, Shawn Wayans created and starred in the sitcom The Wayans Bros. and co wrote, co executive produced and starred in the feature Don't Be a Menace to South Central While Drinking Your Juice in the Hood, in which Keenen also acted.","20th Century Fox Television has signed a development deal with Shawn, Marlon Wayans and Rick Alvarez. The Wayans brothers will executive produce the project, which is being developed as a multi-camera sitcom. The new series will center around two brothers who find themselves forced to raise their nephew after the death of his father. In addition, the duo will also produce another project for the studio that will revolve around a “professional, single mother who relocates her family from New Jersey to Los Angeles to be closer to her two brothers,” according to Variety. Sha"
9748,race,Lil_Wayne,African_Americans,"For many years, Lil Wayne was the ","For many years, Lil Wayne was the flagship artist of Cash Money Records, before ending his long-tenured deal with the company in June 2018.Lil Wayne's solo debut album Tha Block Is Hot was certified Platinum by the Recording Industry Association of America.","50 Cent of the South—except he didn’t have 50’s business sense. The Young Money rapper was constantly caught up in legal troubles, and he went to jail in 2010 for possession of a firearm and marijuana. In November 2011, he went to jail again for a probation violation. This time he did no jail time, and he was released after a day. In 2012, he was also caught with marijuana and had to do eight months in Rikers Island. 2007"
9749,race,Lil_Wayne,African_Americans,"For many years, Lil Wayne was the ","Lil Wayne gained more prominence with his sixth album Tha Carter III, which became his most successful album to date, with first-week sales of over one million copies in the US.","iguana in the room. But the iguana has since been ousted and replaced by the white elephant. This is where we are in the 2017 NBA Finals. There are more questions than answers when it comes to the Cleveland Cavaliers. For starters, how does this team manage to stay afloat and compete in the Eastern Conference when it’s so top-heavy? Lebron James is the best player in the world. His supporting cast is a collection of role players. How do the Cavs manage to stay afloat and compete in"
9750,race,Lil_Wayne,African_Americans,Lil Wayne gained more prominence with his ,"For many years, Lil Wayne was the flagship artist of Cash Money Records, before ending his long-tenured deal with the company in June 2018.Lil Wayne's solo debut album Tha Block Is Hot was certified Platinum by the Recording Industry Association of America.","2000 album 'Lights Out' and reached the peak of his success with his 2004 album 'Tha Carter' and its two subsequent albums 'Tha Carter II' (2005) and 'Tha Carter III' (2008). 'Carter III' sold more than one million copies in the United States in its first week of release, thus becoming Wayne's most successful album to date. It includes the number-one single 'Lollipop' featuring Static Major. Wayne released his debut rock album, 'Rebirth', in 20"
9751,race,Lil_Wayne,African_Americans,Lil Wayne gained more prominence with his ,"Lil Wayne gained more prominence with his sixth album Tha Carter III, which became his most successful album to date, with first-week sales of over one million copies in the US.","2004 fourth album Tha Carter and its subsequent sequel Tha Carter II . The albums sold 977,000 and 238,000 copies respectively in the United States. [34] [35] Between 2004 and 2009, Lil Wayne appeared on several mixtapes and singles of other artists. [36] Main article: Tha Carter III ""Lollipop"" featuring Static Major, the first official single from Tha Carter III , became the rapper's most successful song at the time,"
9752,race,Lynn_Whitfield,African_Americans,Lynn Whitfield is an American actress and ,Lynn Whitfield is an American actress and producer.,"30 Jan 2015 Lynn Whitfield is still a hot celebrity, TV and movie actress at 61. Lynn Whitfield, star of the 2000 movie A Woman Called Moses, was one of the first African-American actresses to successfully navigate the transition from TV to film. Lynn Whitfield (born May 6, 1953) is an American actress and producer. See all 4 videos » Learn more More Like This. Lynn Whitfield's first marriage was to Vantile Whitfield in 1974. "
9753,race,Gary_Anthony_Williams,African_Americans,"Gary Anthony Williams is an American actor, voice ","Gary Anthony Williams is an American actor, voice actor and comedian.",307. The Mask (1994) Rotten Tomatoes® 78%. 2011-01-01В В· A review of the 1994 film The Mask starring Jim Carrey. The Mask (1994) Rotten TomatoesВ® 78%. 307. 1. 2. 2011-01-01В В· A review of the 1994 film The Mask starring Jim Carrey. The Mask (1994) Rotten TomatoesВ® 
9754,race,Gary_Anthony_Williams,African_Americans,"Gary Anthony Williams is an American actor, voice ","Retrieved July 23, 2007
Gary Anthony Williams Causes a 'Ruckus' by Janice Rhoshalle Littlejohn for the Associated Press, November 11, 2007.","1989: Doogie Howser, M.D. (TV Series) - Teenager # 1 In ""TV Movie Heroes"" (2007) he played a character called Gary Anthony Williams. In ""Boston Legal"" (2004) he played Clarence Bell. Gary Anthony Williams, Actor: Teenage Mutant Ninja Turtles: Out of the Shadows. Gary Anthony Williams was born on March 1970 in Fayetteville, Georgia, USA. He is an actor and writer, known for Teenage Mut"
9755,race,Gary_Anthony_Williams,African_Americans,"Retrieved July 23, 2007
Gary Anthony Williams Causes a ","Gary Anthony Williams is an American actor, voice actor and comedian.","10-Year-Old Girl to Cry on 'Whose Line' This page uses content from the English Wikipedia. The article or pieces of the original article was at Gary Anthony Williams. The list of authors can be seen in the page history. As with Disney Wiki, the text of Wikipedia is available under the GNU Free Documentation License. Retrieved from ""https://disney.fandom.com/wiki/Gary_Anthony_Williams?oldid=3878660"""
9756,race,Gary_Anthony_Williams,African_Americans,"Retrieved July 23, 2007
Gary Anthony Williams Causes a ","Retrieved July 23, 2007
Gary Anthony Williams Causes a 'Ruckus' by Janice Rhoshalle Littlejohn for the Associated Press, November 11, 2007.","24 Hour Sit-In at the NBC Studios in Burbank, California 24 TV Series • 24 TV Show • 24 TV Show Episodes • Buy 24 TV DVDs • Cast of 24 TV Show • Fox 24 • Jack Bauer • Kiefer Sutherland • Season 1 of 24 • Season 2 of 24 • Season 3 of 24 • Season 4 of 24 • Season 5 of 24 • Season 6 of 24 • Season 7 of 24 • Watch "
9757,race,Kellie_Shanygne_Williams,African_Americans,"Kellie Shanygne Williams Jackson, is an American ","Kellie Shanygne Williams Jackson, is an American actress.","1989) in Washington, D.C., USA. 1993) in Washington, D.C., USA. Kellie and her family moved to Maryland when she was young. Kellie Shanygne Williams Kellie Shanygne Williams Jackson Kellie Shanygne Williams Jackson in Family Matters (1989) Kellie Shanygne Williams Jackson was born on April 28, 1976 in Washington, D.C., USA. She is an actress, known for Family Matters (198"
9758,race,Tyler_James_Williams,African_Americans,Tyler James Williams is an American actor and ,Tyler James Williams is an American actor and rapper.,"30 Years Old. He is well known for his role as Noah on the A&E drama series The Walking Dead. He also played the lead role in the sitcom Everybody Hates Chris and appeared in the show’s spin-off, The New Adventures of Old Christine. Tyler James Williams was born on October 9, 1992, in West Philadelphia, Pennsylvania, United States. He is the son of Le’Roy and Angela Williams. His father is a businessman and his mother is a homemaker. He has two older brothers, Tyrese and"
9759,race,Flip_Wilson,African_Americans,"The Flip Wilson Show aired through 1974, ","The Flip Wilson Show aired through 1974, generating high ratings and popularity among viewers and winning strong critical acclaim, with eleven Emmy Award nominations during its run, winning two.","1970 saw the debut of The Bill Cosby Show, a situation comedy featuring the former I Spy star. Cosby portrayed a physical education teacher at a Los Angeles high school, the series was an immediate hit, earning Cosby Emmy Awards for Outstanding Lead Actor in a Drama Series, Outstanding Variety Series and Outstanding Writing Achievement in Drama in its first season. The series was an example of the buddy genre that emerged in the late 1960s. Notable dramas of the early 1970s include Marcus Welby, M"
9760,race,Flip_Wilson,African_Americans,"The Flip Wilson Show aired through 1974, ","Flip Wilson on The Ed Sullivan Show on YouTube
Flip Wilson at Find a Grave","1970 saw the premiere of The Mary Tyler Moore Show. A half-hour sitcom about a single woman (Moore) making her way in the world, the program was a hit, garnering multiple awards throughout its seven-season run, though Wilson was not among the winners. The 1970s also brought Wilson his own variety show. The Flip Wilson Show ran from 1970-1974. The show's many guest stars included Ray Charles, Johnny Cash, and Lena Horne. Wilson won back-to-back Emmy"
9761,race,Flip_Wilson,African_Americans,Flip Wilson on The Ed Sullivan Show ,"The Flip Wilson Show aired through 1974, generating high ratings and popularity among viewers and winning strong critical acclaim, with eleven Emmy Award nominations during its run, winning two.","1968 The Flip Wilson Show - Season 3 Episode 14 (Full Show) Flip Wilson - The Devil Made Me Buy This Dress The Ed Sullivan Show - Flip Wilson ""Geraldine"" (1965) Flip Wilson - The Flip Wilson Show (Full Show) Flip Wilson - The Flip Wilson Show - ""Geraldine"" (1970) Flip Wilson as Geraldine Flip Wilson | ""Geraldine"" | The Ed Sullivan Show | 19"
9762,race,Flip_Wilson,African_Americans,Flip Wilson on The Ed Sullivan Show ,"Flip Wilson on The Ed Sullivan Show on YouTube
Flip Wilson at Find a Grave","8 years ago Lucky Starr's Library: Flip Wilson on The Ed Sullivan Show From the March 24, 1968 broadcast of The Ed Sullivan Show, here’s the legendary Flip Wilson, with his Geraldine Jones character, doing a comedy routine about a woman getting her driver’s license. The Ed Sullivan Show was the most watched television show in America for two decades (1948-1968). During that time, it was the gateway to stardom for most entertainers, and it was the only"
9763,race,Oprah_Winfrey,African_Americans,It was then renamed The Oprah Winfrey ,It was then renamed The Oprah Winfrey Show and expanded to a full hour.,"2020 Vision Tour in 2020. The first event in the 2020 tour was scheduled for January 4, 2020, in Fort Lauderdale, Florida. The tour was then set to continue with stops across the United States, including Boston, Massachusetts, on January 11, 2020; Atlanta, Georgia, on January 18, 2020; Minneapolis, Minnesota, on January 25, 2020; and Los Angeles, California, on February 22, 20"
9764,race,Oprah_Winfrey,African_Americans,It was then renamed The Oprah Winfrey ,"Newsday's Les Payne observed, ""Oprah Winfrey is sharper than Donahue, wittier, more genuine, and far better attuned to her audience, if not the world"" and Martha Bayles of The Wall Street Journal wrote, ""It's a relief to see a gab-monger with a fond but realistic assessment of her own cultural and religious roots.","12-Step Plan. This is a story of how I lost 12 pounds in 12 days. Not that this should be anyone’s goal. It is simply what happened to me. It’s not something I set out to achieve. And I don’t want to ever do it again. I felt like I was starving for the entire time. But I was desperate. Desperate to lose enough weight to fit into a dress I was supposed to wear to a wedding. This is not a story about a weight loss plan that works. It is about a plan that worked, but"
9765,race,Oprah_Winfrey,African_Americans,"Newsday's Les Payne observed, ""Oprah Winfrey is ",It was then renamed The Oprah Winfrey Show and expanded to a full hour.,"6 feet tall. She has a rich, deep voice and a hearty laugh that can be heard a continent away. She is unmistakably black. She is unmistakably a woman. And she is the most powerful person in television."" In the late 1980s, Winfrey became involved in the film industry. In 1985 she costarred with Richard Pryor in The Color Purple, a Steven Spielberg adaptation of Alice Walker's Pulitzer Prize-winning novel. Her performance earned her an Oscar nomination for best supporting actress. In "
9766,race,Oprah_Winfrey,African_Americans,"Newsday's Les Payne observed, ""Oprah Winfrey is ","Newsday's Les Payne observed, ""Oprah Winfrey is sharper than Donahue, wittier, more genuine, and far better attuned to her audience, if not the world"" and Martha Bayles of The Wall Street Journal wrote, ""It's a relief to see a gab-monger with a fond but realistic assessment of her own cultural and religious roots.","97 times blacker than Barack Obama."" The media is filled with such idiocy. This is the best the New York Times could come up with? In the past, Obama has been candid about his family's background. But now he avoids the subject. ""My grandfather was a cook to the British in Kenya,"" Obama has said. ""Growing up in Kenya, his life was modest, even afflicted by racism and ethnic chauvinism. But my grandfather had a son who lived to see that same boy elected the first black"
9767,race,Alfre_Woodard,African_Americans,"Alfre Woodard is an American actress, producer, ","Alfre Woodard is an American actress, producer, and political activist.","1952. Alfre Woodard’s height is 5 ft 5 in. Alfre Woodard’s weight is 55 kg. Alfre Woodard’s shoe size is 7 US. Her zodiac sign is Virgo. Celebrities win the hearts of their fans with their body structure. Fans want to know about the body measurement of celebrities. They want to compare their body structure with celebrities, so fans are interested to know about their favorite celebrities’ body shapes. In this section, we will learn about the body structure of Alfre"
9768,race,Rosetta_DeBerardinis,African_Americans,Rosetta DeBerardinis is an American artist currently ,"Rosetta DeBerardinis is an American artist currently working out of the greater Washington, D.C. region.","3D printing a large-scale model of the iconic 1985 DeLorean time machine from Back to the Future. The project is being undertaken to mark the film's 30th anniversary, and DeBerardinis says that the model will be made using over 200 3D printed parts. The time machine, designed by DeBerardinis, is a model of the futuristic car used by Marty and Doc in the second installment of the sci-fi trilogy. The model measures 60 x 40 x 20 inches"
9769,race,Sam_Gilliam,African_Americans,Sam Gilliam is a color field painter ,Sam Gilliam is a color field painter and lyrical abstractionist artist.,"40. 1925-2007 ) was an American abstract expressionist painter and printmaker.He was born in Portland, Oregon, and in. And the National Gallery of art, and was included in the 1913 Armory show in New York City an. He was a color field painter painter and a pioneer of Washington Color School in the 1913 Armory in. And the National Gallery of art, and was included in the 1913 Armory show New. To Washington, D.C. in 1962, where he has"
9770,race,Sam_Gilliam,African_Americans,Sam Gilliam is a color field painter ,"Sam Gilliam participated in the 2017 Venice Biennale, Viva Arte Viva, May 13–November 16, 2017.","1933 ) is an American and. A leading artist in the field of American abstract art, he was born in Tupelo, Mississippi in.! The color field painter, Gilliam was born in Tupelo, Mississippi in 1933 Tupelo, Mississippi in 1933 Gilliam... 1933 in Tupelo, Mississippi in 1933 in Tupelo, Mississippi in 1933 in Tupelo, Mississippi 1933..., Mississippi in 1933 in Tupelo, Mississippi in 1933"
9771,race,Sam_Gilliam,African_Americans,Sam Gilliam participated in the 2017 Venice ,Sam Gilliam is a color field painter and lyrical abstractionist artist.,"57th Biennale. Rashid Johnson (b. 1977) American artist Rashid Johnson is one of the most important and influential artists of his generation. His work explores the African American experience in post-racial America. Johnson also examines themes of anxiety and escapism. He uses a wide range of materials and techniques, including painting, sculpture, video, and installation. Johnson’s work has been exhibited at leading institutions worldwide, including the Museum of Contemporary Art in Los Angeles, the New Museum in New York, and the T"
9772,race,Sam_Gilliam,African_Americans,Sam Gilliam participated in the 2017 Venice ,"Sam Gilliam participated in the 2017 Venice Biennale, Viva Arte Viva, May 13–November 16, 2017.",57th Biennale in Italy. The artist's work was displayed at the U.S. Pavilion.  ## Honors and awards  * 1999: Awarded the Golden Lion for Lifetime Achievement Award at the 48th Venice Biennale. * 2005: Honorary Doctorate from the San Francisco Art Institute * 2006: Honorary Doctorate from the University of Louisville * 2006: Honorary Doctorate from the Maryland Institute College of Art * 200
9773,race,Jacob_Lawrence,African_Americans,Jacob Lawrence was an American painter known ,Jacob Lawrence was an American painter known for his portrayal of African-American life.,"151 for his portrayal of African-American life. Lawrence referred to his style as dynamic cubism, though by his own account the primary influence was the shapes and colors of Harlem. Throughout his career, Lawrence has depicted scenes of black life during the Depression to the Civil Rights Movement. In this painting, Lawrence has created a narrative of the Great Migration through a series of sixty individual panels. Through the series, Lawrence presents the story of African Americans who fled the racism and segregation of the South for the industrial North. Lawrence said that his"
9774,race,Jacob_Lawrence,African_Americans,Jacob Lawrence was an American painter known ,"""The place of Jacob Lawrence among younger painters is unique,"" Allston said.","65. The Great Migration is a series of 60 panels that depict the exodus of African Americans from the rural South to the urban North. Lawrence’s signature style of flat color and simplified forms was influenced by the modern art of Henri Matisse. Lawrence’s paintings are now in the permanent collections of museums around the world. What is the name of the museum where Jacob Lawrence’s paintings are on display? The Phillips Collection in Washington, D. Jacob Lawrence: The Migration Series Lawrence was commissioned to create a series of paintings that would be"
9775,race,Jacob_Lawrence,African_Americans,"""The place of Jacob Lawrence among younger ",Jacob Lawrence was an American painter known for his portrayal of African-American life.,"20th-century painters is comparable to that of John Marin in his own generation. And in the matter of race he is quite alone.""  ### Later work  Lawrence's later work, such as the series Builders (1947), Struggle (1954–56), and Civil Rights (1957–64), and his works in the 1970s and 1980s, were less well received. Critics tended to be more enthusiastic about his earlier work, and dismissed later work"
9776,race,Jacob_Lawrence,African_Americans,"""The place of Jacob Lawrence among younger ","""The place of Jacob Lawrence among younger painters is unique,"" Allston said.","20th century painters is one of the most conspicuous...His work is bold, direct, and vital."" In 1941 Lawrence joined the United States Coast Guard, serving first in the rank of Messman Third Class. In later years he recounted that the Coast Guard offered him a choice: to serve in the segregated steward's unit, or face prison. He chose the Coast Guard. In 1947, the Phillips Memorial Gallery (now The Phillips Collection) mounted a retrospective exhibition of Lawrence's work, the first retrospective"
9777,race,Norman_Parish,African_Americans,Norman Parish was an American artist and ,Norman Parish was an American artist and art dealer.,"20th century painter from Washington, D.C. He attended the Pennsylvania Academy of the Fine Arts where he was a student of Thomas Anshutz and Hugh Henry Breckenridge. He later studied in Paris with Jean-Paul Laurens at the Académie Colarossi and at the École des Beaux-Arts.  Norman Parish painted landscapes, figure subjects, cityscapes and portraits. He was a member of the Washington Water Color Club. His works are in the collection of the National Academy of Design and the Corcoran Gallery of Art."
9778,race,Alma_Thomas,African_Americans,"""-Alma Thomas, 1970

Thomas would not be recognized ","""-Alma Thomas, 1970

Thomas would not be recognized as a professional artist until her retirement from teaching in 1960, when she enrolled in classes at American University.","until the 1970s, when her work was featured in prominent museums and galleries. This was a time when she would produce her most widely known work. She was the first African-American woman to have a solo exhibition at the Whitney Museum, in 1972. Thomas's paintings have been featured in the collections of the Corcoran Gallery of Art, the National Museum of Women in the Arts, the Smithsonian American Art Museum, the National Gallery of Art, the Hirshhorn Museum and Sculpture Garden and The Phillips Collection in Washington, D.C.,"
